Idade,Genero,Estados,Cargo,Carreira,Faixa salarial,Experiencia,Raça
48,Masculino,Rio Grande do Sul (RS),Outra opção,Sênior,10000.0,de 3 a 4 anos,Branca
34,Masculino,Minas Gerais (MG),Engenheiro de dados,Pleno,27500.0,de 3 a 4 anos,Branca
41,Masculino,,Engenheiro de dados,Sênior,40000.0,Mais de 10 anos,Parda
29,Masculino,Distrito Federal (DF),Cientista de dados,Júnior,1500.0,de 1 a 2 anos,Parda
25,Feminino,São Paulo (SP),Engenheiro de dados,Júnior,3500.0,Menos de 1 ano,Amarela
32,Masculino,Paraná (PR),,,,,Parda
24,Masculino,Rio Grande do Norte (RN),Engenheiro de dados,Júnior,3500.0,de 1 a 2 anos,Branca
46,Masculino,Rio de Janeiro (RJ),,,14000.0,de 7 a 10 anos,Branca
29,Feminino,Paraná (PR),Analista de Dados,Júnior,7000.0,Menos de 1 ano,Branca
27,Feminino,Rio de Janeiro (RJ),Analista de Dados,Pleno,5000.0,de 4 a 6 anos,Branca
37,Masculino,Distrito Federal (DF),,,27500.0,Mais de 10 anos,Branca
25,Masculino,Paraná (PR),Engenheiro de dados,Pleno,14000.0,de 3 a 4 anos,Branca
23,Masculino,Espírito Santo (ES),Outra opção,Júnior,1500.0,Menos de 1 ano,Parda
30,Masculino,Espírito Santo (ES),Cientista de dados,Pleno,7000.0,de 1 a 2 anos,Branca
26,Masculino,Bahia (BA),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Parda
29,Masculino,Rio Grande do Norte (RN),Cientista de dados,Sênior,18000.0,de 3 a 4 anos,Branca
32,Masculino,Paraná (PR),Analista de BI,Pleno,7000.0,de 3 a 4 anos,Branca
39,Masculino,Rio Grande do Sul (RS),Analista de Dados,Júnior,5000.0,Menos de 1 ano,Parda
34,Masculino,Distrito Federal (DF),Cientista de dados,Júnior,7000.0,de 3 a 4 anos,Parda
35,Masculino,São Paulo (SP),Analista de Dados,Sênior,5000.0,de 1 a 2 anos,Branca
29,Masculino,Pernambuco (PE),Outra opção,Pleno,3500.0,Menos de 1 ano,Branca
32,Masculino,Minas Gerais (MG),Analista de BI,Sênior,10000.0,de 7 a 10 anos,Branca
25,Masculino,São Paulo (SP),Analista de Dados,Júnior,1500.0,de 1 a 2 anos,Preta
30,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Branca
42,Masculino,São Paulo (SP),,,14000.0,Mais de 10 anos,Branca
30,Masculino,Rio Grande do Sul (RS),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca
33,Masculino,Minas Gerais (MG),Analista de Dados,Sênior,5000.0,de 4 a 6 anos,Parda
20,Masculino,Bahia (BA),Analista de BI,Júnior,2500.0,de 1 a 2 anos,Parda
34,Masculino,Alagoas (AL),,,14000.0,de 4 a 6 anos,Branca
27,Masculino,Paraíba (PB),Cientista de dados,Júnior,5000.0,de 3 a 4 anos,Parda
31,Masculino,São Paulo (SP),Outra opção,Pleno,3500.0,de 1 a 2 anos,Branca
29,Feminino,Minas Gerais (MG),,,14000.0,de 7 a 10 anos,Preta
22,Masculino,Minas Gerais (MG),Cientista de dados,Júnior,3500.0,de 1 a 2 anos,Branca
31,Masculino,São Paulo (SP),Cientista de dados,Pleno,10000.0,de 1 a 2 anos,Preta
42,Feminino,Santa Catarina (SC),,,14000.0,de 7 a 10 anos,Branca
40,Feminino,São Paulo (SP),,,22500.0,Mais de 10 anos,Branca
35,Masculino,Mato Grosso do Sul (MS),Outra opção,Júnior,5000.0,de 3 a 4 anos,Branca
23,Feminino,São Paulo (SP),Analista de Dados,Júnior,2500.0,de 1 a 2 anos,Branca
39,Feminino,Santa Catarina (SC),,,14000.0,de 7 a 10 anos,Branca
43,Masculino,Rio de Janeiro (RJ),Analista de Dados,Sênior,10000.0,de 7 a 10 anos,Parda
37,Masculino,Minas Gerais (MG),Analista de Dados,Sênior,10000.0,de 3 a 4 anos,Amarela
39,Feminino,Minas Gerais (MG),Analista de BI,Pleno,7000.0,de 1 a 2 anos,Preta
29,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Sênior,14000.0,de 4 a 6 anos,Parda
40,Masculino,Rio Grande do Sul (RS),Cientista de dados,Pleno,5000.0,Mais de 10 anos,Branca
31,Masculino,Rio Grande do Norte (RN),,,14000.0,de 4 a 6 anos,Parda
26,Masculino,Paraná (PR),Analista de BI,Júnior,10000.0,de 3 a 4 anos,Branca
33,Feminino,Rio de Janeiro (RJ),,,,,Amarela
33,Masculino,São Paulo (SP),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Branca
24,Feminino,Minas Gerais (MG),Analista de BI,Júnior,2500.0,de 1 a 2 anos,Branca
44,Masculino,,Engenheiro de dados,Sênior,14000.0,de 7 a 10 anos,Branca
34,Masculino,São Paulo (SP),Analista de Dados,Pleno,3500.0,Menos de 1 ano,Branca
34,Masculino,São Paulo (SP),Cientista de dados,Pleno,3500.0,de 3 a 4 anos,Branca
29,Masculino,Distrito Federal (DF),Analista de Dados,Sênior,10000.0,Mais de 10 anos,Parda
37,Masculino,Paraná (PR),Engenheiro de dados,Sênior,18000.0,de 5 a 6 anos,Branca
38,Masculino,São Paulo (SP),,,22500.0,de 7 a 10 anos,Branca
34,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 5 a 6 anos,Branca
26,Masculino,São Paulo (SP),Cientista de dados,Pleno,5000.0,de 1 a 2 anos,Branca
25,Masculino,São Paulo (SP),Cientista de dados,Sênior,35000.0,de 4 a 6 anos,Branca
40,Masculino,São Paulo (SP),Analista de BI,Pleno,10000.0,de 1 a 2 anos,Branca
23,Masculino,Santa Catarina (SC),Outra opção,Pleno,7000.0,de 1 a 2 anos,Branca
23,Feminino,Minas Gerais (MG),,,,,Preta
31,Feminino,São Paulo (SP),Outra opção,Júnior,3500.0,Não tenho experiência na área de dados,Branca
28,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Júnior,5000.0,de 1 a 2 anos,Branca
26,Feminino,São Paulo (SP),Cientista de dados,Júnior,2500.0,Menos de 1 ano,Prefiro não informar
35,Masculino,Maranhão (MA),Outra opção,Júnior,2500.0,Menos de 1 ano,Parda
26,Masculino,São Paulo (SP),,,,,Amarela
30,Feminino,Santa Catarina (SC),Cientista de dados,Pleno,7000.0,de 1 a 2 anos,Parda
31,Masculino,Bahia (BA),Analista de Dados,Sênior,7000.0,de 5 a 6 anos,Parda
27,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,18000.0,de 4 a 6 anos,Branca
29,Masculino,Rio Grande do Sul (RS),Cientista de dados,Sênior,14000.0,de 5 a 6 anos,Branca
55,Masculino,São Paulo (SP),Outra opção,Júnior,2500.0,de 1 a 2 anos,Preta
37,Masculino,Minas Gerais (MG),,,,,Branca
42,Masculino,São Paulo (SP),,,40000.0,Mais de 10 anos,Branca
24,Masculino,Rio Grande do Sul (RS),Analista de Dados,Pleno,5000.0,de 1 a 2 anos,Branca
41,Masculino,Paraná (PR),,,27500.0,Mais de 10 anos,Branca
34,Masculino,Rio de Janeiro (RJ),,,,,Preta
27,Masculino,Paraná (PR),Engenheiro de dados,Sênior,10000.0,de 1 a 2 anos,Preta
53,Masculino,Pernambuco (PE),,,2500.0,de 3 a 4 anos,Branca
52,Masculino,Goiás (GO),,,14000.0,de 4 a 6 anos,Branca
33,Feminino,São Paulo (SP),,,18000.0,de 3 a 4 anos,Branca
33,Masculino,São Paulo (SP),,,18000.0,de 1 a 2 anos,Branca
36,Masculino,São Paulo (SP),,,5000.0,de 3 a 4 anos,Branca
20,Masculino,Piauí (PI),Analista de Dados,Pleno,3500.0,Menos de 1 ano,Preta
27,Masculino,Paraná (PR),Analista de BI,Pleno,5000.0,de 1 a 2 anos,Indígena
44,Masculino,Minas Gerais (MG),Engenheiro de dados,Sênior,14000.0,Mais de 10 anos,Branca
36,Feminino,São Paulo (SP),Engenheiro de dados,Pleno,10000.0,de 4 a 6 anos,Branca
29,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,de 3 a 4 anos,Branca
39,Masculino,Paraná (PR),Analista de BI,Sênior,7000.0,de 3 a 4 anos,Parda
31,Masculino,Rio Grande do Norte (RN),Outra opção,Pleno,1500.0,Menos de 1 ano,Branca
53,Masculino,São Paulo (SP),Cientista de dados,Sênior,22500.0,de 5 a 6 anos,Amarela
34,Feminino,Santa Catarina (SC),Outra opção,Sênior,10000.0,Mais de 10 anos,Branca
30,Masculino,São Paulo (SP),,,18000.0,de 3 a 4 anos,Parda
30,Feminino,Rio Grande do Sul (RS),Analista de Dados,Júnior,5000.0,de 1 a 2 anos,Branca
30,Feminino,São Paulo (SP),Outra opção,Sênior,14000.0,Menos de 1 ano,Parda
27,Masculino,São Paulo (SP),,,18000.0,de 3 a 4 anos,Branca
23,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,de 1 a 2 anos,Parda
23,Masculino,Minas Gerais (MG),Engenheiro de dados,Júnior,3500.0,de 1 a 2 anos,Branca
25,Masculino,São Paulo (SP),Cientista de dados,Sênior,10000.0,de 4 a 6 anos,Branca
34,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,Mais de 10 anos,Parda
29,Masculino,Rio de Janeiro (RJ),,,,,Parda
35,Feminino,São Paulo (SP),Outra opção,Sênior,3500.0,de 3 a 4 anos,Parda
31,Masculino,São Paulo (SP),Cientista de dados,Pleno,14000.0,de 4 a 6 anos,Branca
31,Masculino,Santa Catarina (SC),,,14000.0,de 4 a 6 anos,Branca
38,Masculino,Paraná (PR),Engenheiro de dados,Júnior,5000.0,de 1 a 2 anos,Branca
26,Masculino,Santa Catarina (SC),Engenheiro de dados,Pleno,14000.0,de 4 a 6 anos,Branca
33,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,Mais de 10 anos,Parda
24,Masculino,Bahia (BA),Outra opção,Júnior,1500.0,Menos de 1 ano,Branca
42,Masculino,Santa Catarina (SC),Analista de Dados,Pleno,10000.0,de 4 a 6 anos,Branca
26,Masculino,Rio de Janeiro (RJ),Cientista de dados,Pleno,7000.0,de 3 a 4 anos,Branca
23,Masculino,São Paulo (SP),Analista de BI,Pleno,5000.0,de 1 a 2 anos,Parda
61,Masculino,São Paulo (SP),,,,,Branca
52,Masculino,São Paulo (SP),,,22500.0,Mais de 10 anos,Branca
55,Feminino,São Paulo (SP),,,40000.0,Mais de 10 anos,Branca
30,Masculino,Paraná (PR),Outra opção,Pleno,3500.0,Menos de 1 ano,Branca
34,Feminino,São Paulo (SP),Analista de Dados,Pleno,5000.0,de 1 a 2 anos,Branca
22,Feminino,São Paulo (SP),Analista de BI,Júnior,1500.0,Menos de 1 ano,Parda
27,Feminino,Minas Gerais (MG),Analista de BI,Júnior,1500.0,de 1 a 2 anos,Parda
31,Masculino,Rio de Janeiro (RJ),Outra opção,Júnior,3500.0,de 1 a 2 anos,Parda
25,Masculino,São Paulo (SP),Analista de BI,Sênior,14000.0,de 4 a 6 anos,Parda
27,Feminino,São Paulo (SP),Analista de Dados,Pleno,5000.0,de 1 a 2 anos,Branca
24,Masculino,São Paulo (SP),Analista de BI,Júnior,1500.0,Menos de 1 ano,Branca
28,Masculino,Bahia (BA),Cientista de dados,Pleno,10000.0,de 1 a 2 anos,Parda
53,Masculino,São Paulo (SP),,,18000.0,Mais de 10 anos,Branca
31,Masculino,Minas Gerais (MG),,,14000.0,de 4 a 6 anos,Parda
27,Masculino,São Paulo (SP),,,,,Branca
28,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,14000.0,de 4 a 6 anos,Branca
49,Feminino,Ceará (CE),,,18000.0,Menos de 1 ano,Parda
51,Masculino,São Paulo (SP),,,22500.0,Mais de 10 anos,Preta
31,Masculino,Rio Grande do Sul (RS),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca
35,Masculino,Rio de Janeiro (RJ),Outra opção,Pleno,3500.0,de 7 a 10 anos,Branca
48,Feminino,São Paulo (SP),,,,,Branca
28,Masculino,Espírito Santo (ES),Cientista de dados,Pleno,5000.0,de 1 a 2 anos,Parda
27,Feminino,,,,10000.0,de 4 a 6 anos,Parda
18,Masculino,São Paulo (SP),Cientista de dados,Júnior,1500.0,Menos de 1 ano,Parda
41,Masculino,Santa Catarina (SC),Outra opção,Pleno,5000.0,de 1 a 2 anos,Parda
22,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,5000.0,de 3 a 4 anos,Branca
27,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Branca
30,Feminino,São Paulo (SP),Analista de BI,Pleno,3500.0,de 1 a 2 anos,Branca
41,Masculino,São Paulo (SP),,,27500.0,Mais de 10 anos,Parda
27,Masculino,Rio de Janeiro (RJ),Outra opção,Júnior,2500.0,Menos de 1 ano,Branca
28,Masculino,Paraíba (PB),Analista de BI,Pleno,5000.0,Menos de 1 ano,Branca
26,Masculino,São Paulo (SP),Analista de Dados,Sênior,5000.0,de 3 a 4 anos,Parda
26,Masculino,São Paulo (SP),,,,,Branca
45,Masculino,São Paulo (SP),Analista de Dados,Sênior,14000.0,Mais de 10 anos,Branca
33,Feminino,Santa Catarina (SC),Analista de Dados,Pleno,7000.0,de 1 a 2 anos,Branca
23,Masculino,Ceará (CE),Outra opção,Júnior,2500.0,Não tenho experiência na área de dados,Parda
39,Masculino,Goiás (GO),,,2500.0,de 3 a 4 anos,Parda
35,Masculino,Rio Grande do Sul (RS),Analista de Dados,Sênior,10000.0,de 7 a 10 anos,Branca
24,Masculino,Distrito Federal (DF),Analista de Dados,Júnior,1500.0,de 3 a 4 anos,Branca
31,Masculino,São Paulo (SP),,,22500.0,Mais de 10 anos,Parda
23,Masculino,Paraná (PR),Analista de BI,Sênior,7000.0,de 3 a 4 anos,Branca
28,Masculino,Maranhão (MA),Engenheiro de dados,Júnior,5000.0,Menos de 1 ano,Parda
24,Masculino,Pará (PA),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Parda
27,Feminino,Distrito Federal (DF),Engenheiro de dados,Pleno,5000.0,de 3 a 4 anos,Branca
38,Masculino,Distrito Federal (DF),,,10000.0,Mais de 10 anos,Branca
25,Masculino,São Paulo (SP),Analista de BI,Pleno,7000.0,de 5 a 6 anos,Branca
37,Masculino,Santa Catarina (SC),,,18000.0,Mais de 10 anos,Parda
21,Masculino,São Paulo (SP),Analista de BI,Júnior,3500.0,de 1 a 2 anos,Branca
39,Masculino,São Paulo (SP),,,40000.0,Mais de 10 anos,Branca
48,Masculino,Rio Grande do Sul (RS),,,22500.0,Mais de 10 anos,Branca
38,Masculino,Paraná (PR),Cientista de dados,Pleno,7000.0,de 5 a 6 anos,Branca
33,Masculino,São Paulo (SP),,,40000.0,Mais de 10 anos,Branca
28,Feminino,Santa Catarina (SC),Analista de BI,Júnior,7000.0,Menos de 1 ano,Parda
31,Masculino,Rio de Janeiro (RJ),Analista de Dados,Sênior,10000.0,de 3 a 4 anos,Parda
26,Masculino,São Paulo (SP),Analista de BI,Sênior,22500.0,de 3 a 4 anos,Branca
28,Feminino,São Paulo (SP),Analista de BI,Sênior,7000.0,de 1 a 2 anos,Preta
26,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,de 5 a 6 anos,Amarela
42,Masculino,Rio Grande do Sul (RS),Engenheiro de dados,Sênior,27500.0,Mais de 10 anos,Branca
27,Feminino,São Paulo (SP),Outra opção,Júnior,7000.0,Menos de 1 ano,Branca
43,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,10000.0,de 7 a 10 anos,Branca
34,Masculino,Rio de Janeiro (RJ),Analista de BI,Pleno,10000.0,de 5 a 6 anos,Preta
30,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,14000.0,de 4 a 6 anos,Branca
34,Masculino,Rio Grande do Sul (RS),Analista de Dados,Sênior,10000.0,Mais de 10 anos,Parda
44,Feminino,Rio de Janeiro (RJ),,,14000.0,de 7 a 10 anos,Branca
29,Feminino,São Paulo (SP),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Branca
26,Masculino,São Paulo (SP),Analista de Dados,Sênior,7000.0,de 5 a 6 anos,Branca
31,Feminino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Amarela
33,Masculino,Minas Gerais (MG),Cientista de dados,Sênior,14000.0,Mais de 10 anos,Parda
26,Feminino,Bahia (BA),Analista de BI,Júnior,5000.0,Menos de 1 ano,Parda
43,Feminino,São Paulo (SP),,,,,Branca
30,Feminino,São Paulo (SP),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Parda
31,Feminino,Rio Grande do Sul (RS),Analista de BI,Júnior,3500.0,de 1 a 2 anos,Branca
30,Feminino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 1 a 2 anos,Branca
20,Masculino,Mato Grosso (MT),,,,,Parda
23,Masculino,Rio de Janeiro (RJ),,,,,Branca
30,Masculino,São Paulo (SP),Analista de BI,Júnior,3500.0,de 1 a 2 anos,Branca
31,Masculino,Alagoas (AL),,,10000.0,de 4 a 6 anos,Branca
21,Masculino,Minas Gerais (MG),Cientista de dados,Júnior,2500.0,de 1 a 2 anos,Branca
42,Masculino,Bahia (BA),,,,,Preta
31,Masculino,São Paulo (SP),Cientista de dados,Pleno,18000.0,de 3 a 4 anos,Branca
26,Masculino,Ceará (CE),Cientista de dados,Pleno,10000.0,de 1 a 2 anos,Parda
32,Feminino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 5 a 6 anos,Parda
33,Masculino,Minas Gerais (MG),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Parda
25,Masculino,Minas Gerais (MG),Analista de Dados,Júnior,5000.0,de 1 a 2 anos,Parda
23,Masculino,Minas Gerais (MG),Analista de BI,Júnior,5000.0,de 1 a 2 anos,Branca
29,Masculino,São Paulo (SP),Analista de BI,Pleno,40000.0,de 7 a 10 anos,Parda
34,Masculino,Piauí (PI),Outra opção,Sênior,3500.0,Menos de 1 ano,Branca
26,Masculino,Minas Gerais (MG),Analista de BI,Sênior,7000.0,de 3 a 4 anos,Branca
34,Feminino,Rio de Janeiro (RJ),,,,,Preta
30,Masculino,São Paulo (SP),Analista de Dados,Sênior,14000.0,de 4 a 6 anos,Parda
29,Masculino,Rio de Janeiro (RJ),Analista de Dados,Sênior,10000.0,de 5 a 6 anos,Parda
36,Masculino,Rio de Janeiro (RJ),Analista de Dados,Júnior,3500.0,de 1 a 2 anos,Branca
25,Masculino,Paraná (PR),Analista de BI,Júnior,3500.0,Menos de 1 ano,Branca
27,Masculino,Bahia (BA),Engenheiro de dados,Júnior,5000.0,de 1 a 2 anos,Branca
21,Masculino,Rio de Janeiro (RJ),Analista de BI,Pleno,2500.0,de 1 a 2 anos,Parda
23,Masculino,Santa Catarina (SC),Analista de Dados,Júnior,5000.0,de 1 a 2 anos,Branca
22,Masculino,Rio Grande do Sul (RS),Cientista de dados,Júnior,3500.0,de 1 a 2 anos,Branca
34,Masculino,Paraná (PR),Engenheiro de dados,Pleno,10000.0,de 1 a 2 anos,Parda
29,Feminino,São Paulo (SP),Outra opção,Sênior,18000.0,de 3 a 4 anos,Branca
28,Masculino,Paraíba (PB),Engenheiro de dados,Pleno,7000.0,de 1 a 2 anos,Branca
41,Masculino,Pernambuco (PE),,,10000.0,Mais de 10 anos,Parda
48,Masculino,Paraíba (PB),Engenheiro de dados,Pleno,10000.0,de 3 a 4 anos,Branca
48,Feminino,São Paulo (SP),Outra opção,Sênior,22500.0,de 3 a 4 anos,Branca
25,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,de 3 a 4 anos,Branca
28,Masculino,Santa Catarina (SC),Engenheiro de dados,Pleno,10000.0,de 3 a 4 anos,Branca
32,Masculino,São Paulo (SP),,,14000.0,Mais de 10 anos,Parda
30,Masculino,Santa Catarina (SC),Engenheiro de dados,Pleno,5000.0,de 1 a 2 anos,Branca
43,Masculino,São Paulo (SP),,,27500.0,de 5 a 6 anos,Branca
33,Masculino,São Paulo (SP),,,14000.0,de 7 a 10 anos,Branca
24,Masculino,Mato Grosso do Sul (MS),Outra opção,Júnior,3500.0,Mais de 10 anos,Preta
37,Masculino,Pernambuco (PE),Engenheiro de dados,Júnior,2500.0,de 1 a 2 anos,Parda
30,Masculino,Paraná (PR),Analista de Dados,Sênior,7000.0,de 1 a 2 anos,Branca
23,Masculino,,Analista de Dados,Júnior,1000.0,Menos de 1 ano,Preta
25,Masculino,Pará (PA),,,3500.0,de 3 a 4 anos,Parda
21,Masculino,São Paulo (SP),Cientista de dados,Júnior,1500.0,Menos de 1 ano,Amarela
38,Masculino,Distrito Federal (DF),Engenheiro de dados,Sênior,22500.0,de 3 a 4 anos,Branca
27,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 3 a 4 anos,Branca
40,Feminino,São Paulo (SP),Outra opção,Pleno,2500.0,Menos de 1 ano,Branca
26,Masculino,São Paulo (SP),,,,,Branca
32,Masculino,,,,27500.0,de 4 a 6 anos,Branca
37,Feminino,São Paulo (SP),Analista de BI,Sênior,7000.0,de 3 a 4 anos,Branca
29,Masculino,Minas Gerais (MG),Analista de BI,Pleno,5000.0,de 1 a 2 anos,Branca
26,Masculino,São Paulo (SP),Analista de Dados,Júnior,5000.0,Menos de 1 ano,Branca
25,Feminino,Paraíba (PB),Analista de BI,Júnior,1500.0,Menos de 1 ano,Branca
28,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Sênior,10000.0,de 3 a 4 anos,Preta
29,Masculino,Paraná (PR),Analista de Dados,Sênior,27500.0,de 3 a 4 anos,Amarela
29,Masculino,Distrito Federal (DF),Analista de Dados,Sênior,14000.0,de 3 a 4 anos,Branca
26,Feminino,Distrito Federal (DF),Analista de BI,Sênior,7000.0,de 3 a 4 anos,Branca
33,Masculino,Ceará (CE),,,,,Branca
52,Masculino,São Paulo (SP),Outra opção,Pleno,2500.0,Mais de 10 anos,Branca
60,Masculino,Pernambuco (PE),,,,,Branca
33,Feminino,São Paulo (SP),Outra opção,Sênior,14000.0,Mais de 10 anos,Branca
31,Masculino,São Paulo (SP),Cientista de dados,Sênior,10000.0,de 7 a 10 anos,Parda
29,Masculino,Santa Catarina (SC),,,3500.0,de 1 a 2 anos,Outra
30,Masculino,Pará (PA),Outra opção,Júnior,10000.0,de 7 a 10 anos,Branca
40,Masculino,São Paulo (SP),,,35000.0,Mais de 10 anos,Branca
45,Masculino,São Paulo (SP),,,7000.0,de 3 a 4 anos,Branca
32,Masculino,São Paulo (SP),Analista de Dados,Sênior,7000.0,de 5 a 6 anos,Branca
25,Masculino,Goiás (GO),Analista de Dados,Júnior,5000.0,de 3 a 4 anos,Parda
28,Feminino,Pernambuco (PE),Analista de Dados,Pleno,3500.0,de 1 a 2 anos,Branca
28,Masculino,Santa Catarina (SC),Analista de Dados,Sênior,10000.0,de 1 a 2 anos,Branca
28,Feminino,Santa Catarina (SC),,,10000.0,de 5 a 6 anos,Branca
34,Masculino,Paraná (PR),Cientista de dados,Júnior,5000.0,de 1 a 2 anos,Parda
23,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 5 a 6 anos,Preta
30,Masculino,Rio de Janeiro (RJ),Cientista de dados,Pleno,10000.0,de 4 a 6 anos,Branca
30,Masculino,São Paulo (SP),,,22500.0,de 4 a 6 anos,Branca
45,Masculino,Santa Catarina (SC),Outra opção,Sênior,3500.0,de 1 a 2 anos,Branca
35,Feminino,São Paulo (SP),,,3500.0,de 5 a 6 anos,Branca
41,Masculino,Rio Grande do Sul (RS),Outra opção,Pleno,10000.0,de 1 a 2 anos,Branca
49,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,22500.0,Mais de 10 anos,Branca
27,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Pleno,3500.0,de 1 a 2 anos,Preta
24,Masculino,Paraná (PR),Engenheiro de dados,Sênior,14000.0,de 4 a 6 anos,Branca
41,Masculino,,,,,,Branca
33,Feminino,São Paulo (SP),Analista de Dados,Pleno,10000.0,de 4 a 6 anos,Parda
34,Feminino,Rio de Janeiro (RJ),,,2500.0,de 1 a 2 anos,Branca
34,Masculino,Paraná (PR),Cientista de dados,Sênior,14000.0,de 7 a 10 anos,Branca
38,Masculino,São Paulo (SP),,,27500.0,Mais de 10 anos,Branca
35,Masculino,Minas Gerais (MG),Analista de BI,Júnior,1000.0,Menos de 1 ano,Parda
28,Masculino,Rio Grande do Sul (RS),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca
23,Masculino,Minas Gerais (MG),Cientista de dados,Pleno,3500.0,de 3 a 4 anos,Branca
28,Masculino,Goiás (GO),Engenheiro de dados,Sênior,40000.0,de 5 a 6 anos,Parda
31,Masculino,São Paulo (SP),,,14000.0,de 1 a 2 anos,Parda
31,Masculino,Pernambuco (PE),Outra opção,Pleno,3500.0,Menos de 1 ano,Branca
48,Masculino,São Paulo (SP),,,40000.0,Mais de 10 anos,Branca
32,Masculino,Minas Gerais (MG),Cientista de dados,Sênior,18000.0,de 4 a 6 anos,Branca
46,Masculino,Bahia (BA),Engenheiro de dados,Sênior,14000.0,de 5 a 6 anos,Parda
30,Feminino,Minas Gerais (MG),Engenheiro de dados,Pleno,5000.0,de 1 a 2 anos,Branca
26,Masculino,Santa Catarina (SC),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Parda
22,Masculino,Minas Gerais (MG),Outra opção,Pleno,3500.0,de 3 a 4 anos,Parda
41,Masculino,Rio de Janeiro (RJ),Cientista de dados,Júnior,3500.0,de 3 a 4 anos,Branca
37,Masculino,Pará (PA),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Parda
34,Masculino,São Paulo (SP),,,14000.0,de 7 a 10 anos,Branca
28,Feminino,São Paulo (SP),Analista de Dados,Pleno,5000.0,de 1 a 2 anos,Branca
43,Masculino,Rio Grande do Sul (RS),Analista de BI,Sênior,7000.0,Mais de 10 anos,Branca
25,Masculino,Paraná (PR),Cientista de dados,Júnior,5000.0,de 1 a 2 anos,Branca
31,Masculino,Paraná (PR),Engenheiro de dados,Pleno,7000.0,de 3 a 4 anos,Parda
26,Feminino,Paraná (PR),Engenheiro de dados,Pleno,10000.0,de 3 a 4 anos,Amarela
53,Masculino,Bahia (BA),Engenheiro de dados,Pleno,7000.0,de 3 a 4 anos,Branca
